AirportID,IATACode,ICAOCode,Name,LocationID,CreatedAt,UpdatedAt
6645,JWC,UWOD,Ramirez PLC Airport,1578023501,1747274441,1747274441
6646,GGP,,Williams-Jensen Airport,1276279418,1747274441,1747274441
6647,RTV,SYXP,Sutton Ltd Airport,1578717143,1747274441,1747274441
6648,UAW,BOQU,Ramirez Inc Airport,1643001581,1747274441,1747274441
6649,GEW,BJVJ,"Garrett, Booker and Smith Airport",1840010110,1747274441,1747274441
6650,XOX,TOTV,Johnson-Graves Airport,1620488463,1747274441,1747274441
6651,CQT,KCJR,Porter Ltd Airport,1356740995,1747274441,1747274441
6652,BHS,XHVB,"Mcbride, Miranda and Pruitt Airport",1356213744,1747274441,1747274441
6653,FCG,WLUE,Williams-Gonzalez Airport,1364143380,1747274441,1747274441
6654,ZWD,VLHG,Davis-Flynn Airport,1643965946,1747274441,1747274441
6655,YPE,JAUR,Short-Hernandez Airport,1032795766,1747274441,1747274441
6656,JJB,,Jackson PLC Airport,1792253206,1747274441,1747274441
6657,XIZ,,"Daniel, Munoz and Robles Airport",1710536127,1747274441,1747274441
6658,HDT,GSZI,White PLC Airport,1840008460,1747274441,1747274441
6659,GME,AGOQ,"Pitts, Rodriguez and Jensen Airport",1156556630,1747274441,1747274441
6660,IVA,VCUV,Hale-Hammond Airport,1356737709,1747274441,1747274441
6661,DPL,SVWU,Lee-Lee Airport,1364710224,1747274441,1747274441
6662,IKF,,"Jordan, Hartman and Allen Airport",1840035113,1747274441,1747274441
6663,GBJ,PSUY,Malone-Hale Airport,1710585904,1747274441,1747274441
6664,ANS,,Wade-Flores Airport,1356970656,1747274441,1747274441
6665,XCC,DAJO,"Blankenship, Campbell and Thomas Airport",1076577038,1747274441,1747274441
6666,UBY,XOQS,Vaughn Ltd Airport,1724112232,1747274441,1747274441
6667,NIH,,James Ltd Airport,1156063295,1747274441,1747274441
6668,UNC,HVQU,Mcfarland-Caldwell Airport,1156265838,1747274441,1747274441
6669,PTM,DUJP,"Kennedy, Shields and West Airport",1340516781,1747274441,1747274441
6670,APY,ZNWZ,Rhodes Group Airport,1484458348,1747274441,1747274441
6671,RXZ,ZQHS,"Burnett, Porter and Henderson Airport",1454413713,1747274441,1747274441
6672,BBL,DNHI,"Jacobs, Yang and Cameron Airport",1156491348,1747274441,1747274441
6673,TJL,YQCI,Wagner LLC Airport,1450763584,1747274441,1747274441
6674,MSO,,Smith-Mccall Airport,1484156599,1747274441,1747274441
6675,CNE,QBAZ,Lopez-Johnson Airport,1724547365,1747274441,1747274441
6676,NEM,,Ellis-Terrell Airport,1056834573,1747274441,1747274441
6677,WLJ,STZZ,"Jackson, Powell and Patrick Airport",1276129063,1747274441,1747274441
6678,HRC,URVG,Chaney Group Airport,1643415310,1747274441,1747274441
6679,NDD,UIOB,Willis-Fuentes Airport,1214796601,1747274441,1747274441
6680,AOY,GPZY,"Mcdowell, Smith and Monroe Airport",1392791927,1747274441,1747274441
6681,JJJ,,"Owen, Nunez and Stanton Airport",1356838414,1747274441,1747274441
6682,OYR,SOFE,Kim-Johnson Airport,1392722248,1747274441,1747274441
6683,AFL,EZMJ,"Bradshaw, Johnston and Thomas Airport",1024821574,1747274441,1747274441
6684,OOD,BDHF,Pierce-Patton Airport,1840003107,1747274441,1747274441
6685,VCU,HPTY,Sanchez-Phillips Airport,1356780033,1747274441,1747274441
6686,QLV,QOPQ,"Ortiz, Wells and Crawford Airport",1840021740,1747274441,1747274441
6687,YRP,AWJP,"Contreras, Davis and Lee Airport",1764012428,1747274441,1747274441
6688,IYT,MVSV,"Morgan, Castaneda and Williams Airport",1012872981,1747274441,1747274441
6689,UTC,SRLW,Moore-Strickland Airport,1840013759,1747274441,1747274441
6690,XDZ,QIBJ,Woods Inc Airport,1450039308,1747274441,1747274441
6691,DOI,IXYX,Curtis-Ortiz Airport,1705932096,1747274441,1747274441
6692,ESZ,MBHK,Good-Gregory Airport,1840070211,1747274441,1747274441
6693,VMB,YXCF,"Gomez, Mcguire and Robinson Airport",1504410951,1747274441,1747274441
6694,MEV,EYXA,Mejia Inc Airport,1862517439,1747274441,1747274441
6695,VKY,AUER,Dyer Inc Airport,1756960820,1747274441,1747274441
6696,NBO,MBMR,Robles Group Airport,1724372076,1747274441,1747274441
6697,RAK,SGKJ,Barnes PLC Airport,1840034377,1747274441,1747274441
6698,XHL,QIVD,"Glass, Green and Johnson Airport",1466917746,1747274441,1747274441
6699,YTR,SMNU,"Middleton, Bean and Sanchez Airport",1368512457,1747274441,1747274441
6700,OJP,FCKB,"Green, Lee and Humphrey Airport",1760021523,1747274441,1747274441
6701,CGV,,Fry-Hale Airport,1250438803,1747274441,1747274441
6702,RKP,CSSX,Hernandez-Smith Airport,1642436495,1747274441,1747274441
6703,TTT,,"Edwards, Smith and Anderson Airport",1840006124,1747274441,1747274441
6704,KUM,MITQ,Gonzalez-Wood Airport,1706279652,1747274441,1747274441
6705,TBK,KRCN,Johnson-Freeman Airport,1504100244,1747274441,1747274441
6706,SZH,EWGR,"Reed, Dalton and Martinez Airport",1710690280,1747274441,1747274441
6707,WKO,XDCA,Savage-Mills Airport,1076523331,1747274441,1747274441
6708,JPO,WLFY,Mcdonald-Leonard Airport,1372905339,1747274441,1747274441
6709,WKG,KQFV,Fuller-Wilson Airport,1364980803,1747274441,1747274441
6710,WGJ,KHXJ,Cantrell Group Airport,1484245726,1747274441,1747274441
6711,CZE,,Jacobs-Brown Airport,1158600763,1747274441,1747274441
6712,ZMJ,YOGS,Weeks-Gutierrez Airport,1840035366,1747274441,1747274441
6713,WOC,DDYX,"Martin, Martin and Daniel Airport",1031204213,1747274441,1747274441
6714,FJR,WFNF,Adkins and Sons Airport,1840028400,1747274441,1747274441
6715,MIP,FIWE,Ward-Huerta Airport,1356110125,1747274441,1747274441
6716,RXS,JUIZ,Baker-Williams Airport,1356320167,1747274441,1747274441
6717,YBM,HZXL,Bruce Inc Airport,1356574919,1747274441,1747274441
6718,OWA,HLOO,Thomas PLC Airport,1764455558,1747274441,1747274441
6719,QXU,ITMR,Stephens Ltd Airport,1800015106,1747274441,1747274441
6720,ROF,CKNZ,"Gonzales, Clements and Allen Airport",1158350878,1747274441,1747274441
6721,CVS,ZITP,Hodges PLC Airport,1360458738,1747274441,1747274441
6722,CMU,UYMS,Murray-Stevens Airport,1608362038,1747274441,1747274441
6723,UPY,NTPD,Fletcher and Sons Airport,1076899075,1747274441,1747274441
6724,IDX,JSOB,Butler and Sons Airport,1840008825,1747274441,1747274441
6725,ZUK,IQUB,"Patterson, Guzman and Carter Airport",1051304472,1747274441,1747274441
6726,WVM,CWPZ,Martin Group Airport,1450702701,1747274441,1747274441
6727,AUW,,Coleman and Sons Airport,1364885265,1747274441,1747274441
6728,IME,CZHJ,Higgins-Gibson Airport,1840088041,1747274441,1747274441
6729,NLU,BDIX,Newman-Murphy Airport,1356117797,1747274441,1747274441
6730,UWF,,"Anderson, Mckinney and Howell Airport",1250853320,1747274441,1747274441
6731,TTY,FPXR,Perry and Sons Airport,1840020259,1747274441,1747274441
6732,ZMC,UKXE,Meadows Inc Airport,1152003173,1747274441,1747274441
6733,AOD,,Carson-Horn Airport,1356087528,1747274441,1747274441
6734,NUS,IBXM,"Dixon, Harvey and Peters Airport",1466651153,1747274441,1747274441
6735,DMY,,"Bishop, Pennington and Garrison Airport",1356102938,1747274441,1747274441
6736,RVI,OSEL,Williams Ltd Airport,1840005767,1747274441,1747274441
6737,ZDN,XNJJ,Maldonado Inc Airport,1380985501,1747274441,1747274441
6738,TNZ,WENM,"Flores, Vargas and Swanson Airport",1528706438,1747274441,1747274441
6739,EQH,VEEV,Harris Ltd Airport,1276302835,1747274441,1747274441
6740,MUV,GAGE,Castillo-Pope Airport,1356420556,1747274441,1747274441
6741,ZYN,TBZN,"Lee, Flowers and Moses Airport",1250806002,1747274441,1747274441
6742,FKL,,Bolton LLC Airport,1356207947,1747274441,1747274441
6743,TKG,,"Everett, Gibbs and Cruz Airport",1643843521,1747274441,1747274441
6744,PFK,LHIH,"Lara, Richmond and Anderson Airport",1840081640,1747274441,1747274441
6745,UKV,,Brown-Carroll Airport,1276451667,1747274441,1747274441
6746,LUN,RQWR,Brown LLC Airport,1356260471,1747274441,1747274441
6747,NDP,CTXY,"Brown, Stokes and Peterson Airport",1356033791,1747274441,1747274441
6748,DIK,TWTM,Carlson LLC Airport,1388124588,1747274441,1747274441
6749,ANP,,Riley Group Airport,1288953417,1747274441,1747274441
6750,UAM,NZNC,Glenn Group Airport,1356545849,1747274441,1747274441
6751,KIM,FUZS,Mitchell-Schroeder Airport,1076298618,1747274441,1747274441
6752,NRM,UIUS,Hopkins and Sons Airport,1840015134,1747274441,1747274441
6753,SOL,GBTM,Gutierrez Group Airport,1156084652,1747274441,1747274441
6754,TMO,HPRA,Marks-Gilbert Airport,1356169829,1747274441,1747274441
6755,AMM,,Herrera-Nelson Airport,1320588328,1747274441,1747274441
6756,PKW,PMLX,"Murphy, Weiss and Edwards Airport",1840029466,1747274441,1747274441
6757,GPA,,Buchanan PLC Airport,1364935327,1747274441,1747274441
6758,FZJ,SYSU,Freeman LLC Airport,1608912340,1747274441,1747274441
6759,ANF,,Garcia LLC Airport,1840003560,1747274441,1747274441
6760,KUY,OFWG,Nichols and Sons Airport,1156422214,1747274441,1747274441
6761,FNL,DEDZ,"Washington, Hickman and Watson Airport",1170518827,1747274441,1747274441
6762,PDT,YISQ,"Young, Dean and Barry Airport",1076002744,1747274441,1747274441
6763,MPG,TTFW,"Carpenter, Andrews and Jennings Airport",1076143096,1747274441,1747274441
6764,GXJ,EVCH,"Mcdonald, Holder and Johnson Airport",1450780797,1747274441,1747274441
6765,MXS,BPFL,Lee Ltd Airport,1356672211,1747274441,1747274441
6766,BRR,XTRE,Levine-Heath Airport,1840020198,1747274441,1747274441
6767,GGE,MKHW,Estes-Dean Airport,1156252609,1747274441,1747274441
6768,WWZ,FMIR,"Adams, Koch and Adkins Airport",1764021256,1747274441,1747274441
6769,USX,,Horn Inc Airport,1643587482,1747274441,1747274441
6770,MVG,MQQM,Brewer-Benson Airport,1120540405,1747274441,1747274441
6771,VPU,PUQD,Morris-Russell Airport,1804903304,1747274441,1747274441
6772,LZE,GNMU,"Weber, Miller and King Airport",1840003426,1747274441,1747274441
6773,XHR,UKAJ,Edwards-Taylor Airport,1218400594,1747274441,1747274441
6774,GYV,,Carlson PLC Airport,1450240411,1747274441,1747274441
6775,QMM,GUXU,"Zavala, Howard and Shea Airport",1840011260,1747274441,1747274441
6776,ATD,JQKY,"Anderson, Hall and Bailey Airport",1450730932,1747274441,1747274441
6777,CHR,TUUF,"Ford, Williams and Jones Airport",1826557476,1747274441,1747274441
6778,JOO,ZFQT,Terry-Sullivan Airport,1356100986,1747274441,1747274441
6779,WNS,KCYH,Colon PLC Airport,1804346804,1747274441,1747274441
6780,RNQ,EREJ,Wyatt-Johnson Airport,1056307465,1747274441,1747274441
6781,LAE,PVWO,Brown and Sons Airport,1705643433,1747274441,1747274441
6782,DNJ,SFNC,"Wade, Scott and Alexander Airport",1826415325,1747274441,1747274441
6783,UJF,YGPQ,Collins-Cabrera Airport,1608364909,1747274441,1747274441
6784,TVQ,TKQP,Alexander-Hernandez Airport,1504917091,1747274441,1747274441
6785,XGW,WWHE,"Smith, Meyers and Davenport Airport",1356262606,1747274441,1747274441
6786,QFL,NGXB,"Reyes, Stevens and Ruiz Airport",1450436674,1747274441,1747274441
6787,FNV,GGND,Reed-Young Airport,1380190822,1747274441,1747274441
6788,BJG,KHPS,Taylor-Rodriguez Airport,1250168754,1747274441,1747274441
6789,TBE,,Turner and Sons Airport,1392003344,1747274441,1747274441
6790,TWC,,Porter Inc Airport,1840053561,1747274441,1747274441
6791,UVS,,"Lewis, Kelley and George Airport",1356297298,1747274441,1747274441
6792,UHA,MZHA,Martinez PLC Airport,1440746512,1747274441,1747274441
6793,OUW,WIXL,Cox-Moss Airport,1728210480,1747274441,1747274441
6794,JJC,MIUU,Nash Inc Airport,1356800402,1747274441,1747274441
6795,RIH,POTF,Galloway-Adams Airport,1840014934,1747274441,1747274441
6796,BJW,ARBE,Robinson Group Airport,1356210052,1747274441,1747274441
6797,SYG,MJRJ,Anderson-Garza Airport,1222378780,1747274441,1747274441
6798,LMI,OXIO,"Mcgrath, Yu and Jones Airport",1608228503,1747274441,1747274441
6799,CFY,CDZC,Anderson PLC Airport,1356033304,1747274441,1747274441
6800,EGM,YGBP,Moore-Kramer Airport,1901339694,1747274441,1747274441
6801,TMK,ZNCV,Robinson and Sons Airport,1320293782,1747274441,1747274441
6802,YFK,RWSJ,Jordan Ltd Airport,1792390146,1747274441,1747274441
6803,HEQ,KBHK,Schmidt Group Airport,1204757820,1747274441,1747274441
6804,EOR,NDUR,Brewer and Sons Airport,1703996106,1747274441,1747274441
6805,JNX,DVAE,"Richardson, Blair and Zavala Airport",1620896457,1747274441,1747274441
6806,YYM,,Jones Ltd Airport,1156177210,1747274441,1747274441
6807,PLR,TDKD,Le-Carroll Airport,1705757622,1747274441,1747274441
6808,STS,,Arnold-Myers Airport,1170903069,1747274441,1747274441
6809,PIR,MLUG,White-Ramirez Airport,1356855458,1747274441,1747274441
6810,UOW,UUON,"Alvarez, Underwood and Lopez Airport",1840014806,1747274441,1747274441
6811,EGI,,Porter LLC Airport,1076013576,1747274441,1747274441
6812,NGK,BQLN,Joseph-Green Airport,1800803785,1747274441,1747274441
6813,KSK,,Roberts-Carter Airport,1076179285,1747274441,1747274441
6814,YSB,CEYJ,Brown PLC Airport,1356551238,1747274441,1747274441
6815,AWB,GMUP,Lopez and Sons Airport,1860263265,1747274441,1747274441
6816,LHF,CKKQ,"Rogers, Nolan and Lopez Airport",1068400874,1747274441,1747274441
6817,RVY,,Andersen-Baker Airport,1250834963,1747274441,1747274441
6818,JUI,IZMS,Price Group Airport,1364085966,1747274441,1747274441
6819,IIK,RRIM,King-Norris Airport,1840023058,1747274441,1747274441
6820,JBF,FTKR,Smith-Pena Airport,1012854062,1747274441,1747274441
6821,UMC,GVDI,Rodgers-Jones Airport,1392003536,1747274441,1747274441
6822,ZCE,OPXK,Daugherty-Shaw Airport,1124000198,1747274441,1747274441
6823,WIN,,Hayden Inc Airport,1324315862,1747274441,1747274441
6824,MFQ,GRLD,Johnson-Mcdonald Airport,1380979874,1747274441,1747274441
6825,RFP,YZTQ,"Benjamin, Guzman and Brock Airport",1840006830,1747274441,1747274441
6826,FND,,Edwards-Grant Airport,1036463308,1747274441,1747274441
6827,CRO,,Shields Group Airport,1156080284,1747274441,1747274441
6828,KRU,KRMZ,"Henderson, Jones and Carter Airport",1076060321,1747274441,1747274441
6829,GPD,YHEN,Perez-Williams Airport,1392313741,1747274441,1747274441
6830,FZU,,Nash-Johnson Airport,1380419285,1747274441,1747274441
6831,BXC,VZWG,"Johnson, Dean and Barnett Airport",1858936449,1747274441,1747274441
6832,ZGU,,Cortez Inc Airport,1356079112,1747274441,1747274441
6833,RFQ,CLOT,Robles-Saunders Airport,1250822704,1747274441,1747274441
6834,PCM,YZFW,"Robinson, Goodman and Munoz Airport",1724057832,1747274441,1747274441
6835,WSD,DXQQ,Parks Inc Airport,1608843461,1747274441,1747274441
6836,DQL,LVNA,Rhodes Group Airport,1364527291,1747274441,1747274441
6837,UGL,JJJF,Hicks-Bennett Airport,1380420963,1747274441,1747274441
6838,LPM,YAYR,"Stanley, Holt and Bailey Airport",1356078859,1747274441,1747274441
6839,FUI,SRKW,Wells LLC Airport,1356686273,1747274441,1747274441
6840,COE,HBDX,Edwards Group Airport,1124001880,1747274441,1747274441
6841,TIM,UFSY,Patton LLC Airport,1504318474,1747274441,1747274441
6842,LMZ,JKZT,"Figueroa, Walker and Gonzales Airport",1250119946,1747274441,1747274441
6843,RHT,GTOW,"Carter, Richards and Moreno Airport",1398089749,1747274441,1747274441
6844,IUW,IDAK,Saunders-Montgomery Airport,1392169878,1747274441,1747274441
6845,CPF,YYLR,"Sanchez, Walker and Cox Airport",1616282069,1747274441,1747274441
6846,BGZ,HBMT,Jones PLC Airport,1392140229,1747274441,1747274441
6847,XSG,JPIV,"Farrell, Henson and Estrada Airport",1450231941,1747274441,1747274441
6848,HTS,QCSR,Melton-Cunningham Airport,1036807079,1747274441,1747274441
6849,RUN,GTBG,Tucker LLC Airport,1356632235,1747274441,1747274441
6850,ZYY,,"Carpenter, Castillo and Green Airport",1356141471,1747274441,1747274441
6851,RBQ,KOJA,Peck-Madden Airport,1296152641,1747274441,1747274441
6852,ZWG,QXEV,Benton-Evans Airport,1608861661,1747274441,1747274441
6853,GCT,,"Davis, Anderson and Reyes Airport",1826364673,1747274441,1747274441
6854,GIM,DUDP,Nguyen LLC Airport,1840022233,1747274441,1747274441
6855,JFG,,"Russell, Simmons and Smith Airport",1076660445,1747274441,1747274441
6856,NQI,RGYK,"Brooks, Gonzales and Chen Airport",1356148504,1747274441,1747274441
6857,RTA,QIOX,Brown PLC Airport,1076785734,1747274441,1747274441
6858,IEV,VUFL,Martin-Dawson Airport,1076938959,1747274441,1747274441
6859,HMR,LXHY,"Hernandez, Davis and Lozano Airport",1032532618,1747274441,1747274441
6860,GVL,XOCN,Ruiz-Summers Airport,1222753045,1747274441,1747274441
6861,VYA,DIRZ,Schneider Inc Airport,1364931043,1747274441,1747274441
6862,GKP,UIYV,Oneill Ltd Airport,1356069667,1747274441,1747274441
6863,XJD,,Lopez and Sons Airport,1392003092,1747274441,1747274441
6864,IGG,ISKE,Sanchez-Lee Airport,1450861894,1747274441,1747274441
6865,IYO,DLUQ,Miller Ltd Airport,1250809881,1747274441,1747274441
6866,YOZ,CTEC,Williamson and Sons Airport,1356197896,1747274441,1747274441
6867,WNC,PJYV,Byrd-Mullins Airport,1818295057,1747274441,1747274441
6868,KRK,RGDO,Rhodes Ltd Airport,1704953278,1747274441,1747274441
6869,JEG,JFGB,Torres and Sons Airport,1840052873,1747274441,1747274441
6870,ZUW,,Bonilla Ltd Airport,1124212754,1747274441,1747274441
6871,QEP,QBPD,Garcia-Butler Airport,1840014388,1747274441,1747274441
6872,MGF,BQUL,"Vega, Tanner and Mercer Airport",1068681645,1747274441,1747274441
6873,KGU,QFBA,Parks PLC Airport,1356470796,1747274441,1747274441
6874,TKO,NISN,"Clark, Stewart and Long Airport",1608571209,1747274441,1747274441
6875,ISZ,LPAG,Phelps-Ho Airport,1504617084,1747274441,1747274441
6876,KYC,AAAE,Rivera and Sons Airport,1840081665,1747274441,1747274441
6877,MBJ,SGMF,Willis-Jones Airport,1840005238,1747274441,1747274441
6878,GWD,NAPM,Nelson-Palmer Airport,1826280426,1747274441,1747274441
6879,KSF,IYQF,Murphy-Hunter Airport,1356023817,1747274441,1747274441
6880,AGR,UYOA,Kirby Inc Airport,1170718416,1747274441,1747274441
6881,KZS,BHYW,Bryant Inc Airport,1862634251,1747274441,1747274441
6882,CXW,TWEE,Rush Ltd Airport,1380918977,1747274441,1747274441
6883,AMO,CZWN,Garcia Group Airport,1356165327,1747274441,1747274441
6884,YPG,FUCE,"Henderson, Barrett and Morris Airport",1276329110,1747274441,1747274441
6885,TTD,IAJB,Bennett-Clark Airport,1862533951,1747274441,1747274441
6886,ICC,LEQY,Bell and Sons Airport,1050208700,1747274441,1747274441
6887,PLA,PEDU,"Mcdonald, Mills and Gutierrez Airport",1392365784,1747274441,1747274441
6888,WDU,CIWZ,Brewer Inc Airport,1076484341,1747274441,1747274441
6889,XDL,XJSW,Adams-Dunn Airport,1643401119,1747274441,1747274441
6890,KUE,VQKF,Dean and Sons Airport,1032311079,1747274441,1747274441
6891,UVT,QHCW,Nielsen Ltd Airport,1356076825,1747274441,1747274441
6892,CGS,UVLM,"Moore, Williams and Harrington Airport",1076638099,1747274441,1747274441
6893,ZSX,MAAU,Oneal-Taylor Airport,1450818607,1747274441,1747274441
6894,GOL,TBPF,Mcgee Ltd Airport,1840003000,1747274441,1747274441
6895,RWC,AUZA,Baker-Pacheco Airport,1032806030,1747274441,1747274441
6896,JBA,KJSE,Goodman PLC Airport,1858646839,1747274441,1747274441
6897,FFM,LBZI,"Gonzalez, Bailey and Thompson Airport",1392003503,1747274441,1747274441
6898,CHC,,Martin Ltd Airport,1558378832,1747274441,1747274441
6899,VHA,XJND,Camacho-Cox Airport,1834543579,1747274441,1747274441
6900,ZOQ,HCNT,"Morrison, Hatfield and Berry Airport",1392003105,1747274441,1747274441
6901,HMH,QAOZ,Munoz Ltd Airport,1504286809,1747274441,1747274441
6902,HOZ,TUKE,"Macias, Khan and Hopkins Airport",1320616032,1747274441,1747274441
6903,XDV,DGSG,Scott-Gross Airport,1724931242,1747274441,1747274441
6904,MWN,FBFL,"Walker, Adkins and Lopez Airport",1422962727,1747274441,1747274441
6905,XVT,XLVC,Marshall-Ballard Airport,1368259214,1747274441,1747274441
6906,GZR,DALO,Ruiz and Sons Airport,1170715594,1747274441,1747274441
6907,JNP,SQJL,Wilkins LLC Airport,1356217443,1747274441,1747274441
6908,ZLR,ITSH,Holt LLC Airport,1792081004,1747274441,1747274441
6909,YNF,AQPM,Bradley LLC Airport,1840014570,1747274441,1747274441
6910,LPC,JLSP,Hickman-Farmer Airport,1840016290,1747274441,1747274441
6911,TYW,DGKX,"Kim, Whitaker and Douglas Airport",1392978695,1747274441,1747274441
6912,GQU,QQNX,Griffin-Cooper Airport,1840014466,1747274441,1747274441
6913,VMP,PTEU,Wheeler and Sons Airport,1528062494,1747274441,1747274441
6914,HCA,MHZY,Hawkins Ltd Airport,1276678986,1747274441,1747274441
6915,GUD,OVCZ,"Odonnell, Chan and Murphy Airport",1076602644,1747274441,1747274441
6916,JVH,,Montes-Dunlap Airport,1710704433,1747274441,1747274441
6917,VSF,TQFR,Morris Ltd Airport,1392003378,1747274441,1747274441
6918,ISW,MPFR,Miller-Shepherd Airport,1246734710,1747274441,1747274441
6919,HHN,HBDL,Lee Ltd Airport,1840002820,1747274441,1747274441
6920,MJL,KRUD,"Miller, Delacruz and Smith Airport",1804158323,1747274441,1747274441
6921,ZGA,LAZO,"Cunningham, Mercer and Marquez Airport",1484871648,1747274441,1747274441
6922,JLT,EIJA,"Ortega, Stewart and Cruz Airport",1250000893,1747274441,1747274441
6923,DUG,FARW,Lawrence Ltd Airport,1156581028,1747274441,1747274441
6924,SEU,,Gomez-Lozano Airport,1076748418,1747274441,1747274441
6925,JRW,,Torres-Reyes Airport,1356739331,1747274441,1747274441
6926,HCX,BNWL,Santiago-Woodard Airport,1076231459,1747274441,1747274441
6927,PUP,,Frye-Boyd Airport,1250556540,1747274441,1747274441
6928,DNK,,"Mitchell, Cardenas and Campbell Airport",1854567141,1747274441,1747274441
6929,UYT,YQRR,Wood and Sons Airport,1826228303,1747274441,1747274441
6930,MNY,,Smith-Vega Airport,1840003829,1747274441,1747274441
6931,CWV,IBBB,Mccoy-Poole Airport,1231472850,1747274441,1747274441
6932,YTM,URDB,Gutierrez PLC Airport,1250073253,1747274441,1747274441
6933,AHF,DUKC,Green-Johnson Airport,1360843220,1747274441,1747274441
6934,SHU,YFWQ,Garcia PLC Airport,1586402344,1747274441,1747274441
6935,MZR,ONQL,Cardenas LLC Airport,1178991023,1747274441,1747274441
6936,CLP,ERZO,Elliott-Newton Airport,1392254584,1747274441,1747274441
6937,NYM,ITOO,"Hunt, Flores and Lopez Airport",1392003085,1747274441,1747274441
6938,YQI,YDTE,"Henderson, Vega and Duncan Airport",1356166815,1747274441,1747274441
6939,DMG,KGNU,Cross PLC Airport,1170372127,1747274441,1747274441
6940,TCS,IIMQ,Long-Berg Airport,1104832430,1747274441,1747274441
6941,VPI,LOJO,Velazquez-Macdonald Airport,1356131799,1747274441,1747274441
6942,YVZ,,Dudley-Martinez Airport,1040677286,1747274441,1747274441
6943,FGK,KCIU,Leon-Anderson Airport,1356063673,1747274441,1747274441
6944,WYF,HHUK,York Ltd Airport,1466811327,1747274441,1747274441
6945,OAE,WXIN,Hicks-Richards Airport,1356147402,1747274441,1747274441
6946,VLE,,Strong-Clark Airport,1203042729,1747274441,1747274441
6947,ANE,,Kelley LLC Airport,1012623458,1747274441,1747274441
6948,MXV,XEQZ,"Hunter, Stone and Gibson Airport",1076997362,1747274441,1747274441
6949,MID,DBXF,"Brown, Reynolds and Nash Airport",1840010769,1747274441,1747274441
6950,IGQ,,Sanchez Ltd Airport,1276014784,1747274441,1747274441
6951,GCH,,Brown-Hall Airport,1616603555,1747274441,1747274441
6952,JFQ,JTEO,"Hughes, Watts and Lutz Airport",1170150718,1747274441,1747274441
6953,HQJ,CBCC,"Graham, Smith and Green Airport",1356211132,1747274441,1747274441
6954,RIB,XBMB,Wilson-Pineda Airport,1356051781,1747274441,1747274441
6955,ICO,CQUX,"Schneider, Marshall and Mitchell Airport",1231000015,1747274441,1747274441
6956,GYY,HIJJ,Cole-Henson Airport,1124989517,1747274441,1747274441
6957,TWZ,GOMR,Turner Group Airport,1840005039,1747274441,1747274441
6958,TJY,FIQX,"Alexander, Hoffman and Mcpherson Airport",1250108513,1747274441,1747274441
6959,UCP,PIDU,Smith-Klein Airport,1792194878,1747274441,1747274441
6960,PMA,YMYO,Harris-Tran Airport,1276414700,1747274441,1747274441
6961,FOQ,,Marquez PLC Airport,1392624320,1747274441,1747274441
6962,XPL,UCYC,"Perez, Cline and Bishop Airport",1642920797,1747274441,1747274441
6963,BTU,HEKE,Lane-Wilson Airport,1076231193,1747274441,1747274441
6964,CMX,UVSS,Combs-Rodgers Airport,1840009317,1747274441,1747274441
6965,BUS,YILV,Osborn PLC Airport,1012464593,1747274441,1747274441
6966,UZT,SMCR,Norman-James Airport,1356795204,1747274441,1747274441
6967,KLU,,Lee-Wise Airport,1056312961,1747274441,1747274441
6968,MUI,,Johnson-Scott Airport,1233013333,1747274441,1747274441
6969,ITX,,Chan PLC Airport,1764119231,1747274441,1747274441
6970,SEJ,AUTS,Robinson Group Airport,1840001332,1747274441,1747274441
6971,PZS,,Smith-Baker Airport,1300086862,1747274441,1747274441
6972,IXP,EDWY,Jackson PLC Airport,1840021383,1747274441,1747274441
6973,CMT,GRUQ,"Zimmerman, Duncan and Porter Airport",1788440786,1747274441,1747274441
6974,PUT,SPTH,"Wood, Guzman and Baker Airport",1356403754,1747274441,1747274441
6975,PIS,WTGU,"Munoz, Walsh and Morse Airport",1840033876,1747274441,1747274441
6976,PMV,,Kramer Group Airport,1076129493,1747274441,1747274441
6977,HZJ,ERQG,Watson-Bell Airport,1364920781,1747274441,1747274441
6978,USB,EKJS,Parker LLC Airport,1356204817,1747274441,1747274441
6979,GUZ,SDCO,"Cortez, Murphy and Hart Airport",1012333168,1747274441,1747274441
6980,UKC,,"Schroeder, Joseph and Banks Airport",1682093940,1747274441,1747274441
6981,ZKB,FPJJ,Dudley Inc Airport,1188392681,1747274441,1747274441
6982,QJL,,Clark Ltd Airport,1724582472,1747274441,1747274441
6983,FES,YEAW,Gomez-Bennett Airport,1840013985,1747274441,1747274441
6984,SBM,HBJW,Bell-Munoz Airport,1156092051,1747274441,1747274441
6985,NBP,IDLV,"Bennett, Gonzales and Neal Airport",1364171855,1747274441,1747274441
6986,PSK,,"Cook, May and Patterson Airport",1392003516,1747274441,1747274441
6987,OET,ZJQR,James-Beck Airport,1724017455,1747274441,1747274441
6988,LTZ,FSLS,Mitchell-Peters Airport,1180380965,1747274441,1747274441
6989,CHQ,XCWD,Cardenas Ltd Airport,1170332815,1747274441,1747274441
6990,GRS,DFCG,Smith-Morales Airport,1404312666,1747274441,1747274441
6991,WUK,XFNR,"Huff, Cuevas and Myers Airport",1792015771,1747274441,1747274441
6992,CLR,ITEO,Trujillo-Odonnell Airport,1410001039,1747274441,1747274441
6993,XRZ,EWOJ,Hoffman-Simpson Airport,1840011168,1747274441,1747274441
